hash,time,message,buggy
c697736,2017-10-12T13:18:21,Merge branch 'develop' into ace_5,0.0
d05e4c9,2017-10-12T13:22:39,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
7708151.0,2017-10-12T13:56:25,hange fockaux_ixc to auxc_ixc  and fockaux_scal to auxc_scal .,0.0
fe1ef0b,2017-10-12T13:59:13,egenerate doc,0.0
ee10c24,2017-10-12T14:46:59,Define get_auxc_ixc  and use it throughout.,0.0
25f4814,2017-10-12T15:11:28,bcf8795d branch version with Fabio's U matrix rotation option added to dfpt_mkvxc_noncoll,0.0
4225071.0,2017-10-12T15:59:32,missing https for ref file,1.0
61be066,2017-10-13T11:07:09,Now compile  and tests execute correctly. Use of auxc_ixc is rationalized  including default value. Fix typo in the doc for auxc_ixc.,0.0
65f4c77,2017-10-16T10:09:01,should work with libxc 4.0.1 - small changes in interfaces. Could a bot test be added with a recent version of libxc?,0.0
564144d,2017-10-16T10:14:20,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into gwsoc,0.0
90734b6,2017-10-16T16:26:10,missing protection of libxc include,0.0
0e6dbce,2017-10-16T20:54:08,configure should accept libxc 4 now,0.0
4a14566,2017-10-17T11:28:39,third Vxc rotation method added (explicit roation matrix) turns out to be numerically unstable,0.0
001b44f,2017-10-17T15:22:44,graphene seems very sensitive for tutorial positron test - normally I did not touch anything which could have triggered this bb error,0.0
b2e8803,2017-10-17T15:24:07,graphene seems very sensitive for some tests. One extra line diff on graphene bot  I have simply adjusted the tolerance,0.0
a0b4205,2017-10-18T09:27:18,Merge remote-tracking branch 'trunk/develop' into Multibinit,0.0
3172d85,2017-10-18T09:42:15,fix dimension of atmfrc in 80/m_tdep_abitype,1.0
0ba565a,2017-10-18T14:03:12,Implement downsampling. Dos not compile yet. Also  clean cgtyphf.,0.0
c80e380,2017-10-18T14:22:51,Now compile. Also continued to clean : removed cg_typ,0.0
44ce7c7,2017-10-18T14:34:43,Change fock_downsampling to fockdownsampling,0.0
64910000.0,2017-10-18T15:04:14,Document new input variable fockdownsampling.,0.0
d1f78f5,2017-10-18T15:28:44,Merge branch 'develop' of gitlab.abinit.org:gingras.ol/abinit into dev_gingras,0.0
5e057a4,2017-10-18T15:51:01,Fix bugs. Document nkptns_hf. Also modify nkpthf documentation.,1.0
117a19f,2017-10-19T05:22:35,Merge remote-tracking branch 'remotes/gingras.ol/dev_gingras' into _gingras,0.0
9dfed68,2017-10-19T05:23:30,Merge branch '_gingras' into develop,0.0
63525bd,2017-10-19T05:25:27,Initialize v8.7.1,0.0
f199d73,2017-10-19T08:10:03,Allows tests libxc #72 and #73 (not yet ready though) for downsampling the k point grid for the Fock operator,0.0
b871ed2,2017-10-19T08:48:22,Now v7#65 works (reference should be updated  though ...).,0.0
361db10,2017-10-19T08:57:57,Echo nnsclohf in a more economical way (will need change the references). Clean the debug.,0.0
90fad50,2017-10-19T11:23:42,Determine a better nbandhf default value  echo nbandhf and nkpthf when it is useful  import stress bug fix from François  upgrade many refs files  BUT libxc#67 68  69 are not correct ?!,1.0
ae1ecee,2017-10-19T12:15:22,Enhanced PSML-related release notes and reviewed the rest of the document,0.0
79d9b96,2017-10-19T12:32:18,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into gwsoc,0.0
8c231a4,2017-10-19T14:08:01,Fix a bug  and then update the remaining references.,1.0
04f8292,2017-10-19T14:19:28,Change communicator names for slk/elpa,0.0
4661098.0,2017-10-19T14:20:12,make debug happy - explicit list of libxc CPP vars we will use,0.0
25ac5f3,2017-10-19T14:22:25,Modify test v7#65 to test non-trivial nbandhf.,0.0
37a6bd3,2017-10-19T14:39:03,Merge branch 'ace_6' into ace_1,0.0
1fad9ee,2017-10-19T15:07:52,bug corrections for stresses in the Fock context: Stresses in PAW now work and parallel calculations also,0.0
36bb379,2017-10-19T15:08:02,trial beautification of berryphase new subroutine,0.0
998c32d,2017-10-19T15:54:05,Fix compile problem ELPA. Progress in the def of test libxc#72,1.0
1ca98cb,2017-10-19T16:02:40,Echo kpthf only when there is some non-zero usefock,0.0
f68114d,2017-10-19T18:02:54,paral/t60.in was erroneously disabled because HAVE_ETSF_IO has been removed.,0.0
53ae732,2017-10-19T23:11:00,merged trunk provisional,0.0
728330000000.0,2017-10-19T23:38:26,Preliminary version of GKK file,0.0
943115e,2017-10-20T08:01:03,Fix a bug with the ordering of loops in smpbz,1.0
f1bd22b,2017-10-20T09:27:40,Fix bug in smpbz (taking into account shiftk was incorrect),1.0
1a90626,2017-10-20T09:48:20,tolerance corrections for the test farm,0.0
604c57d,2017-10-20T09:54:39,Merge remote-tracking branch 'trunk/develop' into develop,0.0
1930f03,2017-10-20T09:56:40,Update reference files  with correct ordering of k points.,0.0
9fd32d5,2017-10-20T10:00:22,Disable temporarily tests libxc 72 and 73,0.0
dadcea4,2017-10-20T10:26:27,Merge branch 'release-8.6.1' into develop,0.0
70cd422,2017-10-20T10:33:51,Merge branch 'develop' into ace_6,0.0
d2982a8,2017-10-20T12:11:07,Fix memory leak in smpbz   fix incorrect links,1.0
4335ab8,2017-10-20T12:13:03,Add fockdownsampling input variable in test v7#70. A real test will come later.,0.0
c14815f,2017-10-20T13:06:01,Fix problem with the shifts   use norm conserving for test libxc#72,1.0
506f586,2017-10-20T13:10:21,Merge branch 'ace_6' into ace_1,0.0
5e4774c,2017-10-20T13:40:41,things in progress (handle with care),0.0
40a29c8,2017-10-20T14:03:57,bug correction for Fock forces,1.0
78fdb65,2017-10-20T15:42:21,Merge remote-tracking branch 'trunk/develop' into Multibinit,0.0
20febdd,2017-10-20T16:51:00,Merge remote-tracking branch 'trunk/develop' into develop,0.0
a912a62,2017-10-20T21:31:28,Merge branch 'release-8.6.1' of gitlab:trunk/abinit into release-8.6.1,0.0
25ec9a0,2017-10-20T22:06:10,Add E. Bousquet sections to release notes,0.0
115b5d4,2017-10-20T23:17:10,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
e6f032e,2017-10-21T05:42:38,Merge branch 'release-8.6.1' into develop,0.0
90da232,2017-10-21T05:44:57,Merge gmatteo/develop/f681 into _gmatteo,0.0
2ea0c8a,2017-10-21T08:29:52,Merge jollet/develop/20fe into _jollet,0.0
26f1999,2017-10-21T22:39:36,shift call output to outwf for ddk fil wrt berry phase output,0.0
f9b139a,2017-10-22T00:07:40,fix mem leak,1.0
097dc9c,2017-10-23T08:19:46,Fix the echo of kptns_hf,1.0
2f99764,2017-10-23T09:25:32,Final version of the tests libxc#72 & 73  to test downsampling.,0.0
8a1416d,2017-10-23T09:28:12,Merge branch 'release-8.6.1' into ace_1,0.0
63143cf,2017-10-23T09:45:06,Now tests libxc 72&73 work.,0.0
4339c04,2017-10-23T10:44:15,Add support for DDk.nc to ddk_init  netcdf output in optic,0.0
5efcef6,2017-10-23T12:17:48,Create Refs for libxc #72&73   Create test paral#09. Minor fixes for the sources.,0.0
e7318c7,2017-10-23T12:20:54,Clean debugging,0.0
e9d2b36,2017-10-23T22:49:00,Fix compilation errors on slaves without netcdf,1.0
2c584e0,2017-10-24T12:17:39,Update release notes and minor fixes in the list of contributors,0.0
0d24b12,2017-10-24T13:46:14,method 2 for vxc1 is working properly  but poor convergence  method1 contains mistakes  to continue fixing metallic corrections,0.0
c0dc19f,2017-10-24T14:28:56,Define new input variablse hybrid_mixing hybrid_mixing_sr hybrid_range_dft hybrid_range_fock,0.0
1ab40b6,2017-10-24T14:58:48,Separate hybrid_range into hybrid_range_dft and hybrid_range_fock for the upper routines. Should work ...,0.0
6f63d03,2017-10-24T16:08:16,New version for ELPA module,0.0
5d41b61,2017-10-24T16:10:55,Replace in all F90 hybrid_range by hyb_range,0.0
19157d1,2017-10-24T16:12:08,Replace in all F90 hybrid_range by hyb_range,0.0
2ada948,2017-10-24T16:13:09,APply change hybrid once more,0.0
bf1a894,2017-10-24T16:15:33,Final application of change,0.0
e0145cc,2017-10-24T18:25:39,Change convention for the calculation of J in cRPA: The new convention is coherent with the definition of jpawu in DFT+U calculations in ABINIT.,0.0
2865cbd,2017-10-24T21:50:33,Merge mverstra/develop/f9b1 into _mverstra,0.0
d6f85b2,2017-10-25T09:19:49,Change default for fockdownsampling in indefo.F90,0.0
eb791e1,2017-10-25T09:23:41,merge with the trunk,0.0
4038c48,2017-10-25T09:43:32,kpthf becomes kptns_hf also in the echo  so update the references,0.0
d73755f,2017-10-25T09:46:16,add stresses calculation for PAW Fock tests,0.0
3fcf65e,2017-10-25T10:58:31,Allow the user to modify the parameters for hybrids. Try to avoid printing them unless they have been user defined.,0.0
38a201f,2017-10-25T11:13:14,Typos,0.0
d7bc1c9,2017-10-25T12:01:38,Special treatment for HSE03 from libxc. All tests pass on my machine.,0.0
b4cbe4d,2017-10-25T13:03:39,Now test extensively all definitions of HSEx,0.0
08fd643,2017-10-25T13:35:29,Document the new input variables hyb_mixing  hyb_mixing_sr  hyb_range_dft  hyb_range_fock,0.0
f4a8441,2017-10-25T13:54:16,update refs files for libxc #72&73,0.0
678c8a1,2017-10-25T14:05:32,Merge branch 'ace_1' into ace_2,0.0
f010b89,2017-10-25T14:17:45,Switch gga_id(1) and gga_id(2),0.0
a55484d,2017-10-25T15:00:38,test reference corrections for PAW Fock stresses,0.0
eae2666,2017-10-25T16:34:45,Update references for tests v7/25 78 79 (cRPA),0.0
a61664e,2017-10-25T18:20:33,Update refs,0.0
92c5f69,2017-10-25T20:45:27,Define tolerances for test libxc#72,0.0
14bd0e1,2017-10-26T03:23:21,method 3 for vxc regularization is working  tests ok  metalcor in progress,0.0
6f4ee78,2017-10-26T05:34:58,Merge branch 'develop' into ace_1,0.0
707d047,2017-10-26T05:39:55,Temporarily allows no test and no doc of the hyb* input variables (but they are present in ace_2).,0.0
5ade938,2017-10-26T07:51:52,Minor modifs,0.0
f1c3fe0,2017-10-26T07:52:29,Internediate state for drivexc.F90,0.0
42bcdae,2017-10-26T07:54:44,Merge branch 'develop' into ace_2,0.0
1f9b4b7,2017-10-26T08:24:49,Add two datasets to libxc#72. Also correct a few lines in the on-going implementation of B3LYP.,0.0
334764a,2017-10-26T08:26:04,Suppress the hyb_ lines in the reference abirules/t01.out,0.0
9bf9c2c,2017-10-26T08:31:08,More accurate documentation of the default for hyb_range_dft and hyb_range_fock,0.0
d76f9f0,2017-10-26T09:37:45,Introduce hyb_mixing as optional argument of drivexc  drivexc_main. Also inside xcdata datastructure.,0.0
2ba9e5f,2017-10-26T10:09:43,Change typo in crpa tutorial,0.0
f0200d1,2017-10-26T10:24:57,Make all input args of xcdata_init optional.,0.0
777675a,2017-10-26T11:31:07,Merge amadon/release-8.6.1/2ba9 into _amadon-8.6.1,0.0
2b60aeb,2017-10-26T11:35:34,Update the doc  from Bernard Amadon,0.0
08bcd85,2017-10-26T13:36:39,add ddb_to_dtset to m_ddb.F90,0.0
6a1c8b3,2017-10-26T13:37:30,Merge remote-tracking branch 'trunk/develop' into Multibinit,0.0
5dce9a9,2017-10-26T13:41:52,Merge branch 'develop' of gitlab:amartin/abinit into develop,0.0
1661cd0,2017-10-26T14:16:11,debug option in mover_effpot,0.0
f22a202,2017-10-26T14:40:03,update ref of abichecks/buildsys/Refs/abiref_gnu_5.3_serial.ac (for libxml),0.0
f4c5aa3,2017-10-26T14:55:00,New optic.nc format.,0.0
90ea85e,2017-10-26T14:55:07,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into ddk,0.0
59a1aab,2017-10-26T14:59:12,Implemented the possibility to have optional xc_functionals as argument of drivexc and drivexc_main.,0.0
1f4de20,2017-10-26T16:57:35,debug abiref and add transfert from ddb to dtset (header of DDB),0.0
8811ebc,2017-10-26T19:24:14,Merge branch 'release-8.6.1' of gitlab:trunk/abinit into release-8.6.1,0.0
1.53e+54,2017-10-26T19:25:02,Merge _amadon-8.6.1/2b60 into release-8.6.1,0.0
119e5af,2017-10-26T22:06:20,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into gwsoc,0.0
40a708c,2017-10-27T15:01:45,Develop test libxc#25 of many functionals  using the hyb_* input variables. Also code combined Spencer-Alavi and HSE functionals.,0.0
d764364,2017-10-27T16:30:45,Several adjutments for the new ELPA module: OK for ELPA 2014  2015  2016  2017,0.0
6746f77,2017-10-27T16:33:34,Merge branch 'develop' of abinit-gitlab:trunk/abinit into elpa2017-2,0.0
ff1374b,2017-10-27T18:41:22,Merge branch 'release-8.6.1' of abinit-gitlab:trunk/abinit into quickfixes,0.0
390a090,2017-10-27T18:43:02,Add a missing file in Psps_for_tests,0.0
5Feb0300,2017-10-28T14:42:43,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into gwsoc,0.0
4c7c0f0,2017-10-28T15:50:54,abilint,0.0
21d6e1f,2017-10-28T17:12:12,Move GW-SOC tests to v8,0.0
a6be096,2017-10-28T17:20:31,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into ddk,0.0
bb0c4c7,2017-10-28T17:20:48,abilint,0.0
270d5c2,2017-10-30T08:56:48,Added python script to calculate Raman spectra from Anaddb output,0.0
e7e345c,2017-10-30T14:48:37,Exclude host nag@abiref for test MPIIO 28,0.0
d3f3562,2017-10-30T16:26:49,Exclude host nag@abiref for etsf_io # 4.,0.0
af29696,2017-10-30T18:15:28,Finalize test libxc 72,0.0
528f798,2017-10-30T20:41:45,One more test to be disabled for nag@abiref. However  according to JMB  will work with ABINITv8.7.0 ...,0.0
ffc9de6,2017-10-30T20:43:00,Merge branch 'release-8.6.1' into develop,0.0
ea56439,2017-10-30T20:43:45,Reenable test v7#80 for nag@abiref in develop,0.0
06535f7,2017-10-30T22:06:21,Create new test libxc#74  with a pseudopotential that includes a non-linear core correction,0.0
06d1401,2017-10-31T14:32:36,right before merge with trunk,0.0
b667700,2017-10-31T15:04:18,merge with trunk  conflicts resolved,0.0
e454c75,2017-10-31T15:14:58,There is an erratic problem with nag@abiref for v7#80 even in v8.7.1 . Exclude host ...,0.0
79dbc1f,2017-10-31T15:50:38,compilation after merge ok  v8[20] updated for new calden,0.0
f95a2be,2017-10-31T16:51:21,Introduce new test libxc#74 with a pseudopotential that has a nonlinear core correction  and fix problems detected.,1.0
427aaaf,2017-10-31T19:20:51,Update refs,0.0
b2a2b70,2017-10-31T20:48:55,Modify test 72 to make it less sensitive to numerical errors. Also use option -medium.,0.0
289fd13,2017-10-31T20:51:15,Fix typo,0.0
986b72f,2017-10-31T20:56:03,Merge gmatteo/gwsoc/21d6 into _gmatteo,0.0
671f6b3,2017-10-31T21:45:09,Recover the normal default for auxc_ixc (namely  ixc 11),0.0
6579eec,2017-10-31T22:14:29,Update ref for libxc#72 due to modif of the input file,0.0
522e9b5,2017-10-31T22:16:14,Correct typo,0.0
3b2c2c5,2017-10-31T22:20:51,fld options set to -easy for tests libxc 72&74,0.0
3c8e95a,2017-10-31T23:21:33,abiauty problem..,0.0
0fab725,2017-10-31T23:35:06,abiauty...,0.0
e22ff49,2017-10-31T23:40:29,missing deallocations in dfpt_mkvxc_noncoll,0.0
2aec0b6,2017-11-01T04:01:23,cleaning up comments etc.,0.0
575827b,2017-11-01T06:25:16,Update tolerances for libxc#74,0.0
baf266b,2017-11-01T11:36:23,Resolved merge conflicts,0.0
6eca741,2017-11-01T12:27:48,Small changes to fortran files,0.0
02fa3c5,2017-11-01T12:30:08,fixed small typo,0.0
9705408.0,2017-11-01T13:38:23,pre-mr  before update,0.0
73f3fec,2017-11-01T13:38:31,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,0.0
92e018e,2017-11-01T16:47:02,update configure.ac,0.0
256e1b6,2017-11-01T16:53:14,spelling error fixed,0.0
9cfe38e,2017-11-01T17:59:25,Slight adjustment of tolerance libxc#74 . Also exclude nag@petrus host for Tlibxc#74,0.0
0eb2861,2017-11-02T07:01:47,Update the doc for ixc. Also apply ./generate_doc.py.,0.0
41c225b,2017-11-02T09:27:39,Develop the GGA counterpart of B3LYP  for non-linear core corrections.,0.0
fd0438b,2017-11-02T09:35:16,Add missing declarations,1.0
9ec215e,2017-11-02T09:41:25,Typo,0.0
63679a3,2017-11-02T09:47:52,Clean the set up and doc of B3LYP functional,0.0
306de4e,2017-11-02T11:05:14,Merge npike/develop/256e into _npike,0.0
98bd806,2017-11-02T15:53:11,B3LYP is coded  including the non-linear core correction. Test 74 is adapted.,0.0
6678f51,2017-11-02T17:59:10,Tune libxc#72  for portability,0.0
770cb5e,2017-11-02T17:59:50,Strangely max2 complained about the previous deallocation coding. Should work now...,0.0
a9fc1f8,2017-11-02T18:13:54,Fix an allocation problem. However  max2 is still complaining about test libxc#72. I do not find the bug. So  exclude the host.,1.0
e51430e,2017-11-02T20:48:48,Fix inlined ABI_ALLOCATE  exclude host max2 for libxc#74 (deallocation problem)  introduce new input variable ixc_adv,1.0
0ca117c,2017-11-02T21:12:27,Document ixc_adv,0.0
758a08f,2017-11-03T06:20:34,Correct inlinde ABI_ALLOCATE statement,1.0
0db6f02,2017-11-03T08:28:16,Reenable two excluded hosts.,0.0
25495b3,2017-11-03T10:18:02,modifications of Raman_spec,0.0
c9a650d,2017-11-03T13:03:38,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into ddk,0.0
88fb9d0,2017-11-03T13:14:58,small bug fix,1.0
3b24460,2017-11-03T13:23:41,output renaming fixed,1.0
28d89a2,2017-11-03T22:12:48,Apply generate_doc.py  finalize KNOWN_PROBLEMS and herald.F90,0.0
a93a229,2017-11-03T22:17:00,Finalize release_notes.,0.0
7ddd352,2017-11-03T22:20:46,Upgrade check_list (features replaced by topics).,0.0
59ea89c,2017-11-04T10:00:07,Merge branch 'release-8.6.1' into develop,0.0
c2d609f,2017-11-04T10:02:52,Initialize v8.6.2 (in hotfix-8.6),0.0
6841b1c,2017-11-04T10:25:21,Merge npike/develop/3b24 into _npike,0.0
4e2de5e,2017-11-04T10:26:34,Tune tolerance nline of v3#40,0.0
f560a97,2017-11-04T20:55:51,Adjust tolerance for test v8#81,0.0
a04fbe8,2017-11-04T21:40:26,Modify test v6#67 for lack of portability on bob openmp,0.0
9a28622,2017-11-04T21:44:54,Merge branch 'hotfix-8.6' into develop,0.0
6968644.0,2017-11-05T06:54:30,Merge branch 'develop' into ace_2,0.0
5c57453,2017-11-05T09:41:30,Define sigma_mixing as a member of sigparams_t,0.0
19b440c,2017-11-05T15:15:14,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into ddk,0.0
8e83f02,2017-11-05T21:32:09,Fix typo,0.0
e24f6e4,2017-11-05T21:37:03,Correct doc,0.0
ad9fa5e,2017-11-06T06:05:48,Read ixc_adv  and prepare its use in calc_sigx_me. Tests execute correctly.,0.0
269de61,2017-11-06T06:10:43,Modify tests libxc #41-43  to read ixc_adv. Also references are modified. Tests execute correctly.,0.0
25e3733,2017-11-06T06:31:28,Declare ixc_adv 40 for all HF tests in the GW framework.,0.0
d466d28,2017-11-06T06:53:45,icutcoul is now set to 5 when HSE is done on top of GW,0.0
165921b,2017-11-06T08:23:47,Has to deal with istwfk  then nspinor  for test v8[80],0.0
dc0d733,2017-11-06T08:28:04,debug state,0.0
2cdae42,2017-11-06T08:43:16,Debug,0.0
5dd9ac1,2017-11-06T08:51:14,Debug,0.0
d3465aa,2017-11-06T08:59:36,Debug,0.0
05d533b,2017-11-06T09:07:22,Debug,0.0
bd6bcc7,2017-11-06T09:08:15,Debug,0.0
14c72b0,2017-11-06T09:09:39,Debug,0.0
4.879e+94,2017-11-06T09:26:53,Prevent attacking rhotoxc with GGA nspden=4 and requirement of XC kernel,0.0
2e4ccc4,2017-11-06T10:10:55,Test v8#80 working.,0.0
0b2158b,2017-11-06T11:17:33,Use ixc_adv and related parameters in calc_vhxc_me,0.0
d13b598,2017-11-06T11:57:41,Suppress missing links.,0.0
c232862,2017-11-06T12:23:58,Optional argument was missing for size_dvxc. Initialize the ixc_adv of calc_vhxc_me using the optional features of libxc.,0.0
d0bcda4,2017-11-06T13:08:05,Fix issues linked with optional arguments xc_funcs. Now all tests pass  and the xc_funcs is used systematically  including for the GW part (sigma matrix elements).,1.0
e230ee6,2017-11-06T16:18:32,Fix bugs. Now all libxc tests pass,1.0
f4a1e6f,2017-11-06T18:20:22,Suppress gwfockmix in libxc#43,0.0
ce384f0,2017-11-06T18:24:47,Clean calc_vhxc_me.F90,0.0
55b6d81,2017-11-06T18:43:59,Clean gwfockmix.,0.0
3c6b520,2017-11-06T19:15:48,Merge branch 'hotfix-8.6' into develop,0.0
a9b618c,2017-11-06T19:17:32,Merge branch 'develop' into ace_4,0.0
1019b07,2017-11-06T20:52:11,Adjust tolerance for tutorial positron#4,0.0
