hash,time,message,buggy
8952dfe,2017-12-24T07:04:39,Apply abilint,0.0
aabe761,2017-12-24T09:29:23,Fix minor problems  so that compilation is OK.,1.0
526823c,2017-12-24T09:37:50,Now test v7#69 executes correctly.,0.0
0b49dc9,2017-12-24T09:45:35,Fix typo,0.0
75a2b47,2017-12-24T17:41:22,Create new routine cgcproj_cholesky.F90 . Generalize dotprod_set_cgcprj.F90. Adapt wf_mixing.F90.,0.0
45fde22,2017-12-24T18:11:13,Many small fixes (typos  declarations ...). Now cgcprj_cholesky passes abilint.,0.0
9b8a773,2017-12-24T18:23:22,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,0.0
4686a91,2017-12-25T07:29:37,Fix typos.,0.0
493cee8,2017-12-25T07:30:19,Dummy modifications of *html files.,0.0
8d4c1aa,2017-12-25T07:34:28,Add missing arg,0.0
295f99d,2017-12-25T07:39:29,mv v7#71 to v7#76 and mv v7#72 to v7#77,0.0
789f24d,2017-12-25T09:45:36,Define files for new test v7#71. Also  tutorial#nuc_1 had never been activated for automatic tests ...,0.0
b8881f8,2017-12-25T10:02:22,Add two JTH pseudos for tests (and possible elimination of other obsolete pseudos).,0.0
ea78413,2017-12-25T10:55:21,Now the test tutorial#nuc_1 is activated.,0.0
5808970.0,2017-12-25T10:59:03,Merge branch 'develop' into wfmix2,0.0
90da3ef,2017-12-25T10:59:19,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,0.0
f29a2d0,2017-12-25T12:11:44,Fix several things for wfmix with PAW,1.0
0d13a58,2017-12-25T12:13:31,Disable temporarily v7#71 . The tutorial_nuc might soon be merged.,0.0
1ebbb5c,2017-12-25T12:23:06,Actiavte again v7#71,0.0
4a951c0,2017-12-25T14:11:25,added tim1rev variable,0.0
fdd6ecd,2017-12-25T15:22:56,Several minor modifications  to make pass on the test farm (abirules as well as compile).,0.0
e2b8fd8,2017-12-25T15:28:25,Introduce downsampling for test v7#71,0.0
81b5005,2017-12-25T15:29:24,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,0.0
0f14a1b,2017-12-25T17:57:20,Still debugging ...,0.0
94e1b2a,2017-12-25T18:12:56,Debug memory leak. Also update abirules#4 ref.,0.0
6e78bae,2017-12-25T18:22:17,Treat the allocation of scf_history%cprj in case usepaw==0.,0.0
dd9134f,2017-12-25T18:26:13,Treat correctly allocation of scf_history%cprj in the case usepaw==0.,0.0
22dce06,2017-12-25T18:28:21,Merge branch 'tuto_nuc' of gitlab:trunk/abinit into tuto_nuc,0.0
8cf6012,2017-12-25T18:40:33,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,0.0
f3fa638,2017-12-25T18:41:34,abilint,0.0
30359ff,2017-12-25T18:41:45,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,0.0
50bd446,2017-12-25T18:43:21,Merge branch 'tuto_nuc' into wfmix2,0.0
d68a6d2,2017-12-25T23:17:28,small changes of output t20 renamed to t66  and new NC test (t67) added,0.0
2d1aec6,2017-12-25T23:47:21,got updates from trunk,0.0
6205b1f,2017-12-26T06:36:45,Complete deallocations.,0.0
49b4d84,2017-12-26T06:41:23,Merge branch 'tuto_nuc' into wfmix2,0.0
2e9939e,2017-12-26T07:22:40,Fix problem with the indices in src/66_wfs/lincom_cgcprj.F90. Check is now working.,1.0
5403f07,2017-12-26T19:01:23,Define timrho for scfcv,0.0
b2a29e5,2017-12-26T19:02:01,Merge branch 'tuto_nuc' of gitlab:trunk/abinit into tuto_nuc,0.0
50ba3b5,2017-12-26T19:02:44,Recompute the density after upgrading the wavefunctions,0.0
831e383,2017-12-26T19:03:56,Merge branch 'tuto_nuc' into wfmix2,0.0
32ab973,2017-12-26T21:06:29,Define tim_mkrho,0.0
81789c0,2017-12-26T21:38:10,Try to compute the density from the rhoij ...,0.0
6125910.0,2017-12-26T21:40:18,Declare qpt,0.0
8ecfa96,2017-12-26T21:58:54,THe density is now recomputed after the mixing of wfs  but this is apparently useless ?!,0.0
66358a3,2017-12-27T17:33:47,Use nbandhf for wf_mixing (and update ref file fro v7[69]. Also clean wf_mixing.F90 . Print eigenvalues of the projector associated to S in dotprod_set_cgcprj.F90 .,0.0
c118521,2017-12-27T19:20:21,Finalize use of nbandhf instead of nband_k. Also make test that the mixing of wavefunctions ins not made when paral_kgb is activate  or when extrapwf is activated.,0.0
5638b7f,2017-12-27T21:11:36,FIx minor issues,1.0
8676595.0,2017-12-27T22:17:19,new automatic test for dfpt-non-collinear,0.0
6217721.0,2017-12-27T22:23:44,resolved conflict with Sergei branch (list of new automatic tests in tests/v8/__init__.py),0.0
aca2828,2017-12-28T09:13:23,Fix allocation problems of cprj's. Update test v7#71. A clear speed up is now observed with wfmix 1.3  PAW case.,1.0
b41f2a4,2017-12-28T19:23:42,suppress nunused variables,0.0
2afdc6d,2017-12-28T20:46:06,Enforce ixc1 11 (instead of the LibXC version of PBE),0.0
f0461ab,2017-12-29T09:54:53,Temporary : modifications to test frozen wavefunctionsTemporary : modifications to test frozen wavefunctions..,0.0
39d4044,2017-12-29T09:57:02,Merge branch 'wfmix3' of gitlab:trunk/abinit into wfmix3,0.0
ed31dce,2017-12-30T21:54:48,Code RMM-DIIS up to the computation of the (cross-)residuals,0.0
4973824.0,2017-12-31T07:32:37,Merge branch 'wfmix3' of gitlab:trunk/abinit into wfmix3,0.0
ee68d4d,2017-12-31T09:37:59,Fix minor issues  so that abinit compiles.,1.0
3.745e+62,2018-01-01T08:19:03,RMM DIIS algorithm for wf mixing is now coded (for insulators  though).,0.0
da067a6,2018-01-01T08:22:42,Minor fixes  to pass on the test farm.,1.0
4aadf7d,2018-01-01T10:48:17,Compilation works.,0.0
d8dd0b9,2018-01-01T11:20:35,Nex test v7#72  for RMM-DIIS a for wavefunction mixing,0.0
5915728.0,2018-01-01T11:29:57,Fix in t72.in,1.0
ef44df8,2018-01-02T09:13:08,Suppress unused vars,0.0
12273c9,2018-01-02T10:38:59,Replace imag by aimag to please NAG,0.0
1a93fa6,2018-01-08T15:53:41,RMM-DIIS is working  in the NC case. Test v7#72 OK (portability still to be established  though).,0.0
07aa46d,2018-01-08T16:08:16,Clean (suppress debugging sections),0.0
1cb97a6,2018-01-10T11:21:18,tiny dbg comment change,0.0
0e8a4dd,2018-01-10T11:27:26,Merge remote-tracking branch 'sergei/dfpt_noncoll' into dfpt_noncoll,0.0
604a6c5,2018-01-10T14:28:38,fixed timab bug in src/66_wfs/getgh1c.F90,1.0
25adda2,2018-01-10T15:34:21,Preparation of automatic test for DFTP in non-collinear: t70 for GS WF reference,0.0
2ab5871,2018-01-10T16:38:18,automatic test chain for ddk in non-collinear  for ixcrot=1  2 and3 --> t71  72 and 73,0.0
5659880.0,2018-01-10T16:39:06,automatic test chain for ddk in non-collinear  for ixcrot=1  2 and3 --> t71  72 and 73,0.0
cbe7f3e,2018-01-10T20:53:50,changed tolnlines v8[t67],0.0
bc37a4c,2018-01-11T11:56:44,simplified v8[67] test  only longitudinal response,0.0
9f0c6d6,2018-01-11T13:57:46,small adjustements for t67,0.0
1b6136b,2018-01-11T15:20:43,added description of new input variables ixcrot and tim1rev,0.0
9cf822e,2018-01-11T16:48:21,dfpt nc rfmang test at q=0.5 is now split into two parts,0.0
fb5787a,2018-01-11T16:51:51,removed some unused variables,0.0
6e63bb7,2018-01-11T17:58:43,toldfe reduced for t68,0.0
01d20b0,2018-01-11T20:31:48,change of t68,0.0
194f1d6,2018-01-11T21:15:50,changed reference for t68 to satisfy abiref,0.0
9709bc6,2018-01-11T22:56:22,relative tol adjusted to 0.004,0.0
18c01bc,2018-01-11T23:05:32,change ref t68,0.0
1bc7af1,2018-01-12T09:36:55,further tol increase in t68,0.0
9f95b79,2018-01-12T09:41:37,some additional t67 t68 modifications,0.0
9841c3e,2018-01-12T11:36:55,unused vars test reference updated,0.0
1aef7ad,2018-01-12T12:03:11,potential solution of compilation problem on petrus and ibm8,0.0
482a97d,2018-01-12T13:44:15,merge with recent updates from the trunk  doc conflicts resolved,0.0
0769f6d,2018-01-12T15:09:33,slight change of accuracy in v67mbpt[t51] to make it pass all the tests,0.0
b0e2d1c,2018-01-12T15:24:42,merge fix with latest Sergei's branch,1.0
e10cc22,2018-01-12T21:08:05,test for transverse B-field response,0.0
487bb77,2018-01-12T22:41:29,t69 tolerance updated,0.0
bac2244,2018-01-13T00:17:55,tolnlines t69 adjustemed to 11,0.0
c75b4a4,2018-01-13T13:27:40,another transverse response test,0.0
364e6da,2018-01-14T19:19:58,A dimension of a zgesv call was incorrect,0.0
dbb31a4,2018-01-14T19:21:03,Update the reference file,0.0
07ec14e,2018-01-14T19:57:44,shift of dfpt noncoll automatic tests to fullfil Sergei's ones  now t71-->t74,0.0
1e8ce0c,2018-01-14T19:59:18,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,0.0
47a6e55,2018-01-14T20:49:41,shift to ixc 7 instead of libxc -1012 to pass on testfarm for tests v8[71:74],0.0
732fea4,2018-01-15T06:56:30,There were missing DEALLOCATE statements,0.0
f1bacd0,2018-01-15T06:58:53,Merge branch 'develop' into wfmix3,0.0
d0eb98a,2018-01-15T09:09:25,Update tolerance for v8#68 on bob openmp,0.0
f8bdfd9,2018-01-15T17:11:57,New automatic tests for DFPT noncollinear with E-field perturbation (t75:t77)  the perturbation direction has been reduced to only [100] to speedup a bit the time length of the tests  Bug correction in dfpt_nstdy.F90 (replace rhodummy by the actual densities),0.0
2915672.0,2018-01-16T11:26:42,addition of atom perturbation DFPT tests in case of non-collinear magnetism (t78 to t80)  The previous t[80:83] have been moved to t[90:93],0.0
1df771b,2018-01-17T11:57:07,bug fix for xccc (option=0) in case(1) (ixcrot=1) of rotate_back_mag_dfpt,1.0
efe3f80,2018-01-17T14:29:56,change refs automatic tests t[75:78],0.0
a692435,2018-01-18T09:45:23,t90 to pass on abiref,0.0
892fa53,2018-01-19T10:04:35,adapting t90:93 to pass abiref  last round?,0.0
ba024f1,2018-01-20T07:36:43,Merge remote-tracking branch 'remotes/bousquet/dfpt_noncoll' into _bousquet,0.0
2e6aed5,2018-01-20T16:24:11,update of t[71:80] to have them tested with mpi,0.0
de5e379,2018-01-20T20:40:10,Merge bousquet/dfpt_noncoll/2e6a into develop,0.0
231a5a8,2018-01-25T09:17:19,Before updating year 2017 to 2018 in the copyright  fix the remaining 2016 (upgraded to 2017),0.0
0ea551c,2018-01-25T09:21:40,Update script to 2018,0.0
1d6c0d6,2018-01-25T09:27:50,Update copyright year ...,0.0
be1a288,2018-01-25T09:44:40,... update copyright year (continued) ...,0.0
14b24de,2018-01-25T14:13:34,... update copyright year (continued) ...,0.0
a4dad64,2018-01-25T14:16:38,... update copyright year (continued) ...,0.0
c33fc98,2018-01-25T14:22:40,... update copyright year (continued) ...,0.0
e34cc10,2018-01-25T14:31:02,... update copyright year (final).,0.0
b187895,2018-01-25T14:36:42,Run ./generate_doc.py,0.0
e8d4342,2018-01-25T14:40:04,make parents,0.0
fab6f11,2018-01-25T18:04:29,Enlarge tolerance for test v8#69 due to bob_openmp,0.0
2adec8b,2018-01-29T06:19:35,Initialize v8.7.4,0.0
